transport_type,line_number,vehicle_id,fleet_number,lat,lon,heading_deg,speed_kmh,floor_type,destination,snapshot_ts,snapshot_date
2,8,1476,62,59.41222,24.63541,138,,Z,Väike-Õismäe,2026-05-23 08:50:02+03,2026-05-23
2,8,1710,20,59.48007,24.85441,227,,Z,Väike-Õismäe,2026-05-23 08:50:02+03,2026-05-23
2,8,1829,77,59.43978,24.76265,76,,Z,Äigrumäe,2026-05-23 08:50:02+03,2026-05-23
2,8,3393,92,59.42572,24.65526,246,,Z,Väike-Õismäe,2026-05-23 08:50:02+03,2026-05-23
2,8,1186,51,59.42943,24.68887,85,,Z,Äigrumäe,2026-05-23 08:50:32+03,2026-05-23
2,8,1236,35,59.48152,24.85793,51,,Z,Äigrumäe,2026-05-23 08:50:32+03,2026-05-23
2,8,1474,4,59.44385,24.75064,282,,Z,Väike-Õismäe,2026-05-23 08:50:32+03,2026-05-23
2,8,1476,62,59.41221,24.63541,138,,Z,Väike-Õismäe,2026-05-23 08:50:32+03,2026-05-23
2,8,1710,20,59.47987,24.85332,250,,Z,Väike-Õismäe,2026-05-23 08:50:32+03,2026-05-23
2,8,1829,77,59.4398,24.76279,76,,Z,Äigrumäe,2026-05-23 08:50:32+03,2026-05-23
2,8,3393,92,59.42469,24.65065,248,,Z,Väike-Õismäe,2026-05-23 08:50:32+03,2026-05-23
2,8,1186,51,59.42955,24.69288,86,,Z,Äigrumäe,2026-05-23 08:51:02+03,2026-05-23
2,8,1236,35,59.48378,24.8602,30,,Z,Äigrumäe,2026-05-23 08:51:02+03,2026-05-23
2,8,1474,4,59.44414,24.74792,282,,Z,Väike-Õismäe,2026-05-23 08:51:02+03,2026-05-23
2,8,1476,62,59.41221,24.63541,138,,Z,Väike-Õismäe,2026-05-23 08:51:02+03,2026-05-23
2,8,1710,20,59.47864,24.84901,228,,Z,Väike-Õismäe,2026-05-23 08:51:02+03,2026-05-23
2,8,1829,77,59.44047,24.76623,67,,Z,Äigrumäe,2026-05-23 08:51:02+03,2026-05-23
2,8,3393,92,59.42402,24.64839,241,,Z,Väike-Õismäe,2026-05-23 08:51:02+03,2026-05-23
2,8,1186,51,59.42934,24.69753,97,,Z,Äigrumäe,2026-05-23 08:51:32+03,2026-05-23
2,8,1236,35,59.48643,24.86375,22,,Z,Äigrumäe,2026-05-23 08:51:32+03,2026-05-23
2,8,1474,4,59.44406,24.74367,229,,Z,Väike-Õismäe,2026-05-23 08:51:32+03,2026-05-23
2,8,1476,62,59.41222,24.63541,138,,Z,Väike-Õismäe,2026-05-23 08:51:32+03,2026-05-23
2,8,1710,20,59.47771,24.84712,226,,Z,Väike-Õismäe,2026-05-23 08:51:32+03,2026-05-23
2,8,1829,77,59.44162,24.77196,67,,Z,Äigrumäe,2026-05-23 08:51:32+03,2026-05-23
2,8,3393,92,59.42358,24.64651,256,,Z,Väike-Õismäe,2026-05-23 08:51:32+03,2026-05-23
2,8,1186,51,59.42934,24.69753,97,,Z,Äigrumäe,2026-05-23 08:52:02+03,2026-05-23
2,8,1236,35,59.48709,24.86646,76,,Z,Äigrumäe,2026-05-23 08:52:02+03,2026-05-23
2,8,1474,4,59.44294,24.74264,204,,Z,Väike-Õismäe,2026-05-23 08:52:02+03,2026-05-23
2,8,1476,62,59.41222,24.63542,138,,Z,Väike-Õismäe,2026-05-23 08:52:02+03,2026-05-23
2,8,1710,20,59.47522,24.84508,222,,Z,Väike-Õismäe,2026-05-23 08:52:02+03,2026-05-23
2,8,1829,77,59.44211,24.77413,68,,Z,Äigrumäe,2026-05-23 08:52:02+03,2026-05-23
2,8,3393,92,59.42276,24.64675,235,,Z,Väike-Õismäe,2026-05-23 08:52:02+03,2026-05-23
2,8,1186,51,59.42928,24.69804,97,,Z,Äigrumäe,2026-05-23 08:52:32+03,2026-05-23
2,8,1236,35,59.48777,24.86898,60,,Z,Äigrumäe,2026-05-23 08:52:32+03,2026-05-23
2,8,1474,4,59.44221,24.74349,138,,Z,Väike-Õismäe,2026-05-23 08:52:32+03,2026-05-23
2,8,1476,62,59.41221,24.63541,138,,Z,Väike-Õismäe,2026-05-23 08:52:32+03,2026-05-23
2,8,1710,20,59.47419,24.83992,258,,Z,Väike-Õismäe,2026-05-23 08:52:32+03,2026-05-23
2,8,1829,77,59.44218,24.77447,68,,Z,Äigrumäe,2026-05-23 08:52:32+03,2026-05-23
2,8,3393,92,59.4214,24.64915,145,,Z,Väike-Õismäe,2026-05-23 08:52:32+03,2026-05-23
2,8,1186,51,59.42934,24.69851,91,,Z,Äigrumäe,2026-05-23 08:53:03+03,2026-05-23
2,8,1236,35,59.48942,24.8747,60,,Z,Äigrumäe,2026-05-23 08:53:03+03,2026-05-23
2,8,1474,4,59.44088,24.74102,233,,Z,Väike-Õismäe,2026-05-23 08:53:03+03,2026-05-23
2,8,1476,62,59.41221,24.6354,138,,Z,Väike-Õismäe,2026-05-23 08:53:03+03,2026-05-23
2,8,1710,20,59.47424,24.83815,262,,Z,Väike-Õismäe,2026-05-23 08:53:03+03,2026-05-23
2,8,1829,77,59.44273,24.77695,65,,Z,Äigrumäe,2026-05-23 08:53:03+03,2026-05-23
2,8,3393,92,59.42049,24.64728,235,,Z,Väike-Õismäe,2026-05-23 08:53:03+03,2026-05-23
2,8,1186,51,59.42925,24.70011,95,,Z,Äigrumäe,2026-05-23 08:53:33+03,2026-05-23
2,8,1236,35,59.48978,24.87603,62,,Z,Äigrumäe,2026-05-23 08:53:33+03,2026-05-23
2,8,1474,4,59.43995,24.7384,233,,Z,Väike-Õismäe,2026-05-23 08:53:33+03,2026-05-23
2,8,1476,62,59.41221,24.6354,138,,Z,Väike-Õismäe,2026-05-23 08:53:33+03,2026-05-23
2,8,1710,20,59.47422,24.83815,262,,Z,Väike-Õismäe,2026-05-23 08:53:33+03,2026-05-23
2,8,1829,77,59.44342,24.78319,90,,Z,Äigrumäe,2026-05-23 08:53:33+03,2026-05-23
2,8,3393,92,59.42037,24.64674,252,,Z,Väike-Õismäe,2026-05-23 08:53:33+03,2026-05-23
2,8,1186,51,59.42924,24.70033,95,,Z,Äigrumäe,2026-05-23 08:54:03+03,2026-05-23
2,8,1236,35,59.49076,24.87984,62,,Z,Äigrumäe,2026-05-23 08:54:03+03,2026-05-23
2,8,1474,4,59.43972,24.73768,236,,Z,Väike-Õismäe,2026-05-23 08:54:03+03,2026-05-23
2,8,1476,62,59.41221,24.63542,138,,Z,Väike-Õismäe,2026-05-23 08:54:03+03,2026-05-23
2,8,1710,20,59.47391,24.83713,242,,Z,Väike-Õismäe,2026-05-23 08:54:03+03,2026-05-23
2,8,1829,77,59.44246,24.78952,108,,Z,Äigrumäe,2026-05-23 08:54:03+03,2026-05-23
2,8,3393,92,59.41916,24.64248,237,,Z,Väike-Õismäe,2026-05-23 08:54:03+03,2026-05-23
2,8,1186,51,59.42921,24.70148,92,,Z,Äigrumäe,2026-05-23 08:54:33+03,2026-05-23
2,8,1236,35,59.48987,24.88048,164,,Z,Äigrumäe,2026-05-23 08:54:33+03,2026-05-23
2,8,1474,4,59.43909,24.73609,232,,Z,Väike-Õismäe,2026-05-23 08:54:33+03,2026-05-23
2,8,1476,62,59.41221,24.63542,138,,Z,Väike-Õismäe,2026-05-23 08:54:33+03,2026-05-23
2,8,1710,20,59.47292,24.83658,196,,Z,Väike-Õismäe,2026-05-23 08:54:33+03,2026-05-23
2,8,1829,77,59.44237,24.79093,99,,Z,Äigrumäe,2026-05-23 08:54:33+03,2026-05-23
2,8,3393,92,59.41814,24.64113,213,,Z,Väike-Õismäe,2026-05-23 08:54:33+03,2026-05-23
2,8,1186,51,59.4292,24.7018,92,,Z,Äigrumäe,2026-05-23 08:55:03+03,2026-05-23
2,8,1236,35,59.48863,24.88092,173,,Z,Äigrumäe,2026-05-23 08:55:03+03,2026-05-23
2,8,1474,4,59.43682,24.73318,204,,Z,Väike-Õismäe,2026-05-23 08:55:03+03,2026-05-23
2,8,1476,62,59.41221,24.63542,138,,Z,Väike-Õismäe,2026-05-23 08:55:03+03,2026-05-23
2,8,1710,20,59.47038,24.83497,193,,Z,Väike-Õismäe,2026-05-23 08:55:03+03,2026-05-23
2,8,1829,77,59.44263,24.79295,73,,Z,Äigrumäe,2026-05-23 08:55:03+03,2026-05-23
2,8,3393,92,59.41632,24.63964,198,,Z,Väike-Õismäe,2026-05-23 08:55:03+03,2026-05-23
2,8,1186,51,59.42921,24.70285,88,,Z,Äigrumäe,2026-05-23 08:55:33+03,2026-05-23
2,8,1236,35,59.48616,24.88225,155,,Z,Äigrumäe,2026-05-23 08:55:33+03,2026-05-23
2,8,1474,4,59.43669,24.73305,202,,Z,Väike-Õismäe,2026-05-23 08:55:33+03,2026-05-23
2,8,1476,62,59.41222,24.63543,138,,Z,Väike-Õismäe,2026-05-23 08:55:33+03,2026-05-23
2,8,1710,20,59.46942,24.8346,190,,Z,Väike-Õismäe,2026-05-23 08:55:33+03,2026-05-23
2,8,1829,77,59.44327,24.79568,54,,Z,Äigrumäe,2026-05-23 08:55:33+03,2026-05-23
2,8,3393,92,59.41632,24.63964,198,,Z,Väike-Õismäe,2026-05-23 08:55:33+03,2026-05-23
2,8,1186,51,59.42921,24.70293,88,,Z,Äigrumäe,2026-05-23 08:56:03+03,2026-05-23
2,8,1236,35,59.48579,24.88269,155,,Z,Äigrumäe,2026-05-23 08:56:03+03,2026-05-23
2,8,1474,4,59.43654,24.73066,257,,Z,Väike-Õismäe,2026-05-23 08:56:03+03,2026-05-23
2,8,1476,62,59.41222,24.63544,138,,Z,Väike-Õismäe,2026-05-23 08:56:03+03,2026-05-23
2,8,1710,20,59.46784,24.83379,194,,Z,Väike-Õismäe,2026-05-23 08:56:03+03,2026-05-23
2,8,1829,77,59.44562,24.79932,38,,Z,Äigrumäe,2026-05-23 08:56:03+03,2026-05-23
2,8,1186,51,59.42919,24.70428,92,,Z,Äigrumäe,2026-05-23 08:56:33+03,2026-05-23
2,8,1236,35,59.48356,24.88528,143,,Z,Äigrumäe,2026-05-23 08:56:33+03,2026-05-23
2,8,1474,4,59.43625,24.72822,248,,Z,Väike-Õismäe,2026-05-23 08:56:33+03,2026-05-23
2,8,1476,62,59.41223,24.63543,138,,Z,Väike-Õismäe,2026-05-23 08:56:33+03,2026-05-23
2,8,1710,20,59.46681,24.83259,236,,Z,Väike-Õismäe,2026-05-23 08:56:33+03,2026-05-23
2,8,1829,77,59.44649,24.80069,38,,Z,Äigrumäe,2026-05-23 08:56:33+03,2026-05-23
2,8,1186,51,59.42919,24.70428,92,,Z,Äigrumäe,2026-05-23 08:57:04+03,2026-05-23
2,8,1236,35,59.48101,24.89019,138,,Z,Äigrumäe,2026-05-23 08:57:04+03,2026-05-23
2,8,1474,4,59.43625,24.72822,248,,Z,Väike-Õismäe,2026-05-23 08:57:04+03,2026-05-23
2,8,1476,62,59.41222,24.63543,138,,Z,Väike-Õismäe,2026-05-23 08:57:04+03,2026-05-23
2,8,1710,20,59.46672,24.83272,236,,Z,Väike-Õismäe,2026-05-23 08:57:04+03,2026-05-23
2,8,1829,77,59.44832,24.80348,37,,Z,Äigrumäe,2026-05-23 08:57:04+03,2026-05-23
2,8,1186,51,59.42963,24.70674,79,,Z,Äigrumäe,2026-05-23 08:57:34+03,2026-05-23
2,8,1236,35,59.48132,24.89074,96,,Z,Äigrumäe,2026-05-23 08:57:34+03,2026-05-23
2,8,1474,4,59.43545,24.72586,237,,Z,Väike-Õismäe,2026-05-23 08:57:34+03,2026-05-23
2,8,1476,63,59.41223,24.63543,138,,Z,Äigrumäe,2026-05-23 08:57:34+03,2026-05-23
2,8,1710,20,59.46536,24.83078,225,,Z,Väike-Õismäe,2026-05-23 08:57:34+03,2026-05-23
2,8,1829,77,59.45023,24.80617,33,,Z,Äigrumäe,2026-05-23 08:57:34+03,2026-05-23
2,8,1186,51,59.43091,24.71121,58,,Z,Äigrumäe,2026-05-23 08:58:04+03,2026-05-23
2,8,1236,35,59.48132,24.89074,96,,Z,Äigrumäe,2026-05-23 08:58:04+03,2026-05-23
2,8,1474,4,59.43412,24.72293,228,,Z,Väike-Õismäe,2026-05-23 08:58:04+03,2026-05-23
2,8,1476,63,59.41222,24.63543,138,,Z,Äigrumäe,2026-05-23 08:58:04+03,2026-05-23
2,8,1710,20,59.46358,24.82712,225,,Z,Väike-Õismäe,2026-05-23 08:58:04+03,2026-05-23
2,8,1829,77,59.45326,24.80841,16,,Z,Äigrumäe,2026-05-23 08:58:04+03,2026-05-23
2,8,1186,51,59.43133,24.71259,60,,Z,Äigrumäe,2026-05-23 08:58:34+03,2026-05-23
2,8,1236,35,59.48127,24.89074,96,,Z,Äigrumäe,2026-05-23 08:58:34+03,2026-05-23
2,8,1474,4,59.43407,24.7226,250,,Z,Väike-Õismäe,2026-05-23 08:58:34+03,2026-05-23
2,8,1476,63,59.41212,24.63584,138,,Z,Äigrumäe,2026-05-23 08:58:34+03,2026-05-23
2,8,1710,20,59.46272,24.82548,224,,Z,Väike-Õismäe,2026-05-23 08:58:34+03,2026-05-23
2,8,1829,77,59.45721,24.81154,24,,Z,Äigrumäe,2026-05-23 08:58:34+03,2026-05-23
2,8,1186,51,59.432,24.7146,58,,Z,Äigrumäe,2026-05-23 08:59:04+03,2026-05-23
2,8,1236,35,59.48125,24.89075,96,,Z,Äigrumäe,2026-05-23 08:59:04+03,2026-05-23
2,8,1474,4,59.4338,24.72118,249,,Z,Väike-Õismäe,2026-05-23 08:59:04+03,2026-05-23
2,8,1476,63,59.41278,24.63651,54,,Z,Äigrumäe,2026-05-23 08:59:04+03,2026-05-23
2,8,1710,20,59.46119,24.81987,246,,Z,Väike-Õismäe,2026-05-23 08:59:04+03,2026-05-23
2,8,1829,77,59.4599,24.81668,53,,Z,Äigrumäe,2026-05-23 08:59:04+03,2026-05-23
2,8,1186,51,59.43335,24.71916,63,,Z,Äigrumäe,2026-05-23 08:59:34+03,2026-05-23
2,8,1236,35,59.48125,24.89076,96,,Z,Äigrumäe,2026-05-23 08:59:34+03,2026-05-23
2,8,1474,4,59.43308,24.71746,248,,Z,Väike-Õismäe,2026-05-23 08:59:34+03,2026-05-23
2,8,1476,63,59.41229,24.63969,113,,Z,Äigrumäe,2026-05-23 08:59:34+03,2026-05-23
2,8,1710,20,59.46063,24.81756,244,,Z,Väike-Õismäe,2026-05-23 08:59:34+03,2026-05-23
2,8,1829,77,59.46027,24.81789,58,,Z,Äigrumäe,2026-05-23 08:59:34+03,2026-05-23
2,8,1186,51,59.43357,24.72029,67,,Z,Äigrumäe,2026-05-23 09:00:04+03,2026-05-23
2,8,1236,35,59.48125,24.89076,96,,Z,Äigrumäe,2026-05-23 09:00:04+03,2026-05-23
2,8,1474,4,59.43285,24.7166,242,,Z,Väike-Õismäe,2026-05-23 09:00:04+03,2026-05-23
2,8,1476,63,59.41226,24.63982,113,,Z,Äigrumäe,2026-05-23 09:00:04+03,2026-05-23
2,8,1710,20,59.45902,24.81362,223,,Z,Väike-Õismäe,2026-05-23 09:00:04+03,2026-05-23
2,8,1829,77,59.46125,24.82159,61,,Z,Äigrumäe,2026-05-23 09:00:04+03,2026-05-23
2,8,1186,51,59.43456,24.72541,67,,Z,Äigrumäe,2026-05-23 09:00:34+03,2026-05-23
2,8,1236,35,59.48123,24.89082,96,,Z,Äigrumäe,2026-05-23 09:00:34+03,2026-05-23
2,8,1474,4,59.43214,24.71372,240,,Z,Väike-Õismäe,2026-05-23 09:00:34+03,2026-05-23
2,8,1476,63,59.4134,24.64047,333,,Z,Äigrumäe,2026-05-23 09:00:34+03,2026-05-23
2,8,1710,20,59.45647,24.81039,204,,Z,Väike-Õismäe,2026-05-23 09:00:34+03,2026-05-23
2,8,1829,77,59.46209,24.82479,62,,Z,Äigrumäe,2026-05-23 09:00:34+03,2026-05-23
2,8,1186,51,59.43475,24.72694,71,,Z,Äigrumäe,2026-05-23 09:01:05+03,2026-05-23
2,8,1236,35,59.48123,24.89082,96,,Z,Äigrumäe,2026-05-23 09:01:05+03,2026-05-23
2,8,1474,4,59.43174,24.71269,231,,Z,Väike-Õismäe,2026-05-23 09:01:05+03,2026-05-23
2,8,1476,63,59.41386,24.64015,340,,Z,Äigrumäe,2026-05-23 09:01:05+03,2026-05-23
2,8,1710,20,59.45426,24.8085,203,,Z,Väike-Õismäe,2026-05-23 09:01:05+03,2026-05-23
2,8,1829,77,59.46274,24.8263,49,,Z,Äigrumäe,2026-05-23 09:01:05+03,2026-05-23
2,8,1186,51,59.4351,24.73212,86,,Z,Äigrumäe,2026-05-23 09:01:35+03,2026-05-23
2,8,1236,36,59.48121,24.89063,96,,Z,Väike-Õismäe,2026-05-23 09:01:35+03,2026-05-23
2,8,1474,4,59.43071,24.70942,238,,Z,Väike-Õismäe,2026-05-23 09:01:35+03,2026-05-23
2,8,1476,63,59.41565,24.63966,0,,Z,Äigrumäe,2026-05-23 09:01:35+03,2026-05-23
2,8,1710,20,59.45175,24.80699,196,,Z,Väike-Õismäe,2026-05-23 09:01:35+03,2026-05-23
2,8,1829,77,59.46429,24.82927,45,,Z,Äigrumäe,2026-05-23 09:01:35+03,2026-05-23
2,8,1186,51,59.43624,24.73275,358,,Z,Äigrumäe,2026-05-23 09:02:05+03,2026-05-23
2,8,1236,36,59.48094,24.89021,96,,Z,Väike-Õismäe,2026-05-23 09:02:05+03,2026-05-23
2,8,1474,4,59.43001,24.70694,238,,Z,Väike-Õismäe,2026-05-23 09:02:05+03,2026-05-23
2,8,1476,63,59.41589,24.63969,0,,Z,Äigrumäe,2026-05-23 09:02:05+03,2026-05-23
2,8,1710,20,59.45044,24.80585,205,,Z,Väike-Õismäe,2026-05-23 09:02:05+03,2026-05-23
2,8,1829,77,59.46625,24.83292,45,,Z,Äigrumäe,2026-05-23 09:02:05+03,2026-05-23
2,8,1186,51,59.43688,24.73335,24,,Z,Äigrumäe,2026-05-23 09:02:35+03,2026-05-23
2,8,1236,36,59.48266,24.88701,320,,Z,Väike-Õismäe,2026-05-23 09:02:35+03,2026-05-23
2,8,1474,4,59.42981,24.70631,238,,Z,Väike-Õismäe,2026-05-23 09:02:35+03,2026-05-23
2,8,1476,63,59.41823,24.64141,29,,Z,Äigrumäe,2026-05-23 09:02:35+03,2026-05-23
2,8,1710,20,59.4484,24.80298,216,,Z,Väike-Õismäe,2026-05-23 09:02:35+03,2026-05-23
2,8,1829,77,59.4672,24.8338,18,,Z,Äigrumäe,2026-05-23 09:02:35+03,2026-05-23
2,8,1186,51,59.43926,24.73677,53,,Z,Äigrumäe,2026-05-23 09:03:05+03,2026-05-23
2,8,1236,36,59.48438,24.88421,330,,Z,Väike-Õismäe,2026-05-23 09:03:05+03,2026-05-23
2,8,1474,4,59.42951,24.70545,235,,Z,Väike-Õismäe,2026-05-23 09:03:05+03,2026-05-23
2,8,1476,63,59.41957,24.64602,74,,Z,Äigrumäe,2026-05-23 09:03:05+03,2026-05-23
2,8,1710,20,59.44707,24.80102,217,,Z,Väike-Õismäe,2026-05-23 09:03:05+03,2026-05-23
2,8,1829,77,59.46974,24.83501,14,,Z,Äigrumäe,2026-05-23 09:03:05+03,2026-05-23
2,8,1186,51,59.43959,24.73793,61,,Z,Äigrumäe,2026-05-23 09:03:35+03,2026-05-23
2,8,1236,36,59.48469,24.88383,330,,Z,Väike-Õismäe,2026-05-23 09:03:35+03,2026-05-23
2,8,1474,4,59.4295,24.70545,235,,Z,Väike-Õismäe,2026-05-23 09:03:35+03,2026-05-23
2,8,1476,63,59.42023,24.64496,254,,Z,Äigrumäe,2026-05-23 09:03:35+03,2026-05-23
2,8,1710,20,59.44515,24.79804,218,,Z,Väike-Õismäe,2026-05-23 09:03:35+03,2026-05-23
2,8,1829,77,59.47121,24.83575,15,,Z,Äigrumäe,2026-05-23 09:03:35+03,2026-05-23
2,8,1186,51,59.43982,24.7385,54,,Z,Äigrumäe,2026-05-23 09:04:05+03,2026-05-23
2,8,1236,36,59.48808,24.88101,358,,Z,Väike-Õismäe,2026-05-23 09:04:05+03,2026-05-23
2,8,1474,4,59.4294,24.69947,278,,Z,Väike-Õismäe,2026-05-23 09:04:05+03,2026-05-23
2,8,1476,63,59.42056,24.64446,314,,Z,Äigrumäe,2026-05-23 09:04:05+03,2026-05-23
2,8,1710,20,59.44407,24.79636,218,,Z,Väike-Õismäe,2026-05-23 09:04:05+03,2026-05-23
2,8,1829,77,59.4741,24.83765,21,,Z,Äigrumäe,2026-05-23 09:04:05+03,2026-05-23
2,8,1186,51,59.44171,24.74338,53,,Z,Äigrumäe,2026-05-23 09:04:36+03,2026-05-23
2,8,1236,36,59.49054,24.88023,346,,Z,Väike-Õismäe,2026-05-23 09:04:36+03,2026-05-23
2,8,1474,4,59.42944,24.69858,275,,Z,Väike-Õismäe,2026-05-23 09:04:36+03,2026-05-23
2,8,1476,63,59.42212,24.64449,22,,Z,Äigrumäe,2026-05-23 09:04:36+03,2026-05-23
2,8,1710,20,59.44308,24.79448,226,,Z,Väike-Õismäe,2026-05-23 09:04:36+03,2026-05-23
2,8,1829,77,59.47453,24.8425,73,,Z,Äigrumäe,2026-05-23 09:04:36+03,2026-05-23
2,8,1186,51,59.44238,24.74733,61,,Z,Äigrumäe,2026-05-23 09:05:06+03,2026-05-23
2,8,1236,36,59.49071,24.88013,344,,Z,Väike-Õismäe,2026-05-23 09:05:06+03,2026-05-23
2,8,1474,4,59.42986,24.69177,276,,Z,Väike-Õismäe,2026-05-23 09:05:06+03,2026-05-23
2,8,1476,63,59.42272,24.64596,52,,Z,Äigrumäe,2026-05-23 09:05:06+03,2026-05-23
2,8,1710,20,59.44271,24.78929,282,,Z,Väike-Õismäe,2026-05-23 09:05:06+03,2026-05-23
2,8,1829,77,59.47703,24.84656,7,,Z,Äigrumäe,2026-05-23 09:05:06+03,2026-05-23
2,8,1186,51,59.4434,24.74946,6,,Z,Äigrumäe,2026-05-23 09:05:36+03,2026-05-23
2,8,1236,36,59.4907,24.87892,269,,Z,Väike-Õismäe,2026-05-23 09:05:36+03,2026-05-23
2,8,1474,4,59.42987,24.69071,271,,Z,Väike-Õismäe,2026-05-23 09:05:36+03,2026-05-23
2,8,1476,63,59.42374,24.64869,34,,Z,Äigrumäe,2026-05-23 09:05:36+03,2026-05-23
2,8,1710,20,59.44287,24.78844,290,,Z,Väike-Õismäe,2026-05-23 09:05:36+03,2026-05-23
2,8,1829,77,59.47935,24.85052,43,,Z,Äigrumäe,2026-05-23 09:05:36+03,2026-05-23
2,8,1186,51,59.44341,24.75046,88,,Z,Äigrumäe,2026-05-23 09:06:06+03,2026-05-23
2,8,1236,36,59.49015,24.8771,240,,Z,Väike-Õismäe,2026-05-23 09:06:06+03,2026-05-23
2,8,1474,4,59.42945,24.6844,259,,Z,Väike-Õismäe,2026-05-23 09:06:06+03,2026-05-23
2,8,1476,63,59.42439,24.65094,63,,Z,Äigrumäe,2026-05-23 09:06:06+03,2026-05-23
2,8,1710,20,59.44353,24.78355,279,,Z,Väike-Õismäe,2026-05-23 09:06:06+03,2026-05-23
2,8,1829,77,59.48053,24.85559,47,,Z,Äigrumäe,2026-05-23 09:06:06+03,2026-05-23
2,8,1186,51,59.44331,24.75082,88,,Z,Äigrumäe,2026-05-23 09:06:36+03,2026-05-23
2,8,1236,36,59.48881,24.87255,240,,Z,Väike-Õismäe,2026-05-23 09:06:36+03,2026-05-23
2,8,1474,4,59.42885,24.67913,257,,Z,Väike-Õismäe,2026-05-23 09:06:36+03,2026-05-23
2,8,1476,63,59.42595,24.65754,62,,Z,Äigrumäe,2026-05-23 09:06:36+03,2026-05-23
2,8,1710,20,59.44364,24.78191,279,,Z,Väike-Õismäe,2026-05-23 09:06:36+03,2026-05-23
2,8,1829,77,59.48343,24.85981,29,,Z,Äigrumäe,2026-05-23 09:06:36+03,2026-05-23
2,8,1186,51,59.44331,24.75082,88,,Z,Äigrumäe,2026-05-23 09:07:06+03,2026-05-23
2,8,1236,36,59.48831,24.87074,244,,Z,Väike-Õismäe,2026-05-23 09:07:06+03,2026-05-23
2,8,1474,4,59.42812,24.67288,259,,Z,Väike-Õismäe,2026-05-23 09:07:06+03,2026-05-23
2,8,1476,63,59.42633,24.65937,64,,Z,Äigrumäe,2026-05-23 09:07:06+03,2026-05-23
2,8,1710,20,59.44355,24.78004,272,,Z,Väike-Õismäe,2026-05-23 09:07:06+03,2026-05-23
2,8,1829,77,59.48627,24.86365,23,,Z,Äigrumäe,2026-05-23 09:07:06+03,2026-05-23
2,8,1186,51,59.44327,24.75089,88,,Z,Äigrumäe,2026-05-23 09:07:36+03,2026-05-23
2,8,1236,36,59.48751,24.86809,240,,Z,Väike-Õismäe,2026-05-23 09:07:36+03,2026-05-23
2,8,1474,4,59.42757,24.66579,258,,Z,Väike-Õismäe,2026-05-23 09:07:36+03,2026-05-23
2,8,1476,63,59.42722,24.66553,75,,Z,Äigrumäe,2026-05-23 09:07:36+03,2026-05-23
2,8,1710,20,59.4426,24.77562,247,,Z,Väike-Õismäe,2026-05-23 09:07:36+03,2026-05-23
2,8,1829,77,59.48769,24.86875,60,,Z,Äigrumäe,2026-05-23 09:07:36+03,2026-05-23
2,8,1186,51,59.44084,24.75384,147,,Z,Äigrumäe,2026-05-23 09:08:06+03,2026-05-23
2,8,1236,36,59.48704,24.86538,261,,Z,Väike-Õismäe,2026-05-23 09:08:06+03,2026-05-23
2,8,1474,4,59.42659,24.659,251,,Z,Väike-Õismäe,2026-05-23 09:08:06+03,2026-05-23
2,8,1476,63,59.42779,24.67222,84,,Z,Äigrumäe,2026-05-23 09:08:06+03,2026-05-23
2,8,1710,20,59.44137,24.76998,248,,Z,Väike-Õismäe,2026-05-23 09:08:06+03,2026-05-23
2,8,1829,77,59.48944,24.87472,59,,Z,Äigrumäe,2026-05-23 09:08:06+03,2026-05-23
2,8,1038,105,59.41253,24.63593,,,Z,,2026-05-23 09:08:37+03,2026-05-23
2,8,1186,51,59.44036,24.75506,130,,Z,Äigrumäe,2026-05-23 09:08:37+03,2026-05-23
2,8,1236,36,59.48641,24.8638,219,,Z,Väike-Õismäe,2026-05-23 09:08:37+03,2026-05-23
2,8,1474,4,59.42629,24.65771,246,,Z,Väike-Õismäe,2026-05-23 09:08:37+03,2026-05-23
2,8,1476,63,59.42792,24.67399,81,,Z,Äigrumäe,2026-05-23 09:08:37+03,2026-05-23
2,8,1710,20,59.44106,24.76875,242,,Z,Väike-Õismäe,2026-05-23 09:08:37+03,2026-05-23
2,8,1829,77,59.49067,24.88009,88,,Z,Äigrumäe,2026-05-23 09:08:37+03,2026-05-23
2,8,1038,105,59.41254,24.63592,,,Z,,2026-05-23 09:09:07+03,2026-05-23
2,8,1186,51,59.43954,24.75859,106,,Z,Äigrumäe,2026-05-23 09:09:07+03,2026-05-23
2,8,1236,36,59.48432,24.86105,228,,Z,Väike-Õismäe,2026-05-23 09:09:07+03,2026-05-23
2,8,1474,4,59.42578,24.65561,245,,Z,Väike-Õismäe,2026-05-23 09:09:07+03,2026-05-23
2,8,1476,63,59.42861,24.67997,75,,Z,Äigrumäe,2026-05-23 09:09:07+03,2026-05-23
2,8,1710,20,59.44026,24.76413,251,,Z,Väike-Õismäe,2026-05-23 09:09:07+03,2026-05-23
2,8,1829,77,59.4878,24.88096,178,,Z,Äigrumäe,2026-05-23 09:09:07+03,2026-05-23
2,8,1038,105,59.41254,24.63592,,,Z,,2026-05-23 09:09:37+03,2026-05-23
2,8,1186,51,59.43946,24.75948,100,,Z,Äigrumäe,2026-05-23 09:09:37+03,2026-05-23
2,8,1236,36,59.48241,24.85872,208,,Z,Väike-Õismäe,2026-05-23 09:09:37+03,2026-05-23
2,8,1474,4,59.42469,24.65066,248,,Z,Väike-Õismäe,2026-05-23 09:09:37+03,2026-05-23
